mode,selectivity,threshold,query_idx,query,strategy,recall_at_k,completeness_at_k,n_returned,candidates,gls_rho,lat_p50_ms,lat_p95_ms
uncorrelated,0.2002136488762891,200,4,নির্বাচন কমিশন,iterative,0.9,1.0,10,80,0.04708640753726689,18.736100988462567,18.936560698784888
uncorrelated,0.2002136488762891,200,5,রাজনৈতিক দল,pre_filter,1.0,1.0,10,10,-0.08161138566337756,969.6074110106565,1050.2463247219566
uncorrelated,0.2002136488762891,200,5,রাজনৈতিক দল,post_filter,0.3,0.3,3,10,-0.08161138566337756,4.665496991947293,4.928417596966028
uncorrelated,0.2002136488762891,200,5,রাজনৈতিক দল,over_fetch,1.0,1.0,10,100,-0.08161138566337756,4.679113044403493,5.0131246040109545
uncorrelated,0.2002136488762891,200,5,রাজনৈতিক দল,iterative,1.0,1.0,10,80,-0.08161138566337756,17.969116976018995,18.318077607546
uncorrelated,0.2002136488762891,200,6,সংসদ নির্বাচন,pre_filter,1.0,1.0,10,10,0.09037964003449568,1011.3914880203083,1074.3184467079118
uncorrelated,0.2002136488762891,200,6,সংসদ নির্বাচন,post_filter,0.1,0.1,1,10,0.09037964003449568,5.418426007963717,6.1880628345534205
uncorrelated,0.2002136488762891,200,6,সংসদ নির্বাচন,over_fetch,1.0,1.0,10,100,0.09037964003449568,5.106713972054422,5.2228724816814065
uncorrelated,0.2002136488762891,200,6,সংসদ নির্বাচন,iterative,1.0,1.0,10,80,0.09037964003449568,26.824428990948945,29.021130094770342
uncorrelated,0.2002136488762891,200,7,মন্ত্রিসভার সিদ্ধান্ত,pre_filter,1.0,1.0,10,10,-0.08161138566337756,946.4506650110707,958.4505044738762
uncorrelated,0.2002136488762891,200,7,মন্ত্রিসভার সিদ্ধান্ত,post_filter,0.0,0.0,0,10,-0.08161138566337756,5.867036001291126,7.930140203097835
uncorrelated,0.2002136488762891,200,7,মন্ত্রিসভার সিদ্ধান্ত,over_fetch,0.8,1.0,10,100,-0.08161138566337756,5.787846050225198,6.041586585342884
uncorrelated,0.2002136488762891,200,7,মন্ত্রিসভার সিদ্ধান্ত,iterative,0.8,1.0,10,80,-0.08161138566337756,21.751398977357894,21.765375119866803
uncorrelated,0.2002136488762891,200,8,কৃত্রিম বুদ্ধিমত্তা,pre_filter,1.0,1.0,10,10,0.11058383335995069,998.0310300015844,1059.683556301752
uncorrelated,0.2002136488762891,200,8,কৃত্রিম বুদ্ধিমত্তা,post_filter,0.1,0.1,1,10,0.11058383335995069,4.259326960891485,4.822851216886193
uncorrelated,0.2002136488762891,200,8,কৃত্রিম বুদ্ধিমত্তা,over_fetch,0.8,1.0,10,100,0.11058383335995069,4.830950987525284,5.020193092059344
uncorrelated,0.2002136488762891,200,8,কৃত্রিম বুদ্ধিমত্তা,iterative,0.8,1.0,10,80,0.11058383335995069,17.961681995075196,20.39529822068289
uncorrelated,0.2002136488762891,200,9,তথ্য প্রযুক্তি,pre_filter,1.0,1.0,10,10,0.04708640753726689,996.2362750084139,1018.5866994957905
uncorrelated,0.2002136488762891,200,9,তথ্য প্রযুক্তি,post_filter,0.3,0.3,3,10,0.04708640753726689,4.661059996578842,4.895747627597302
uncorrelated,0.2002136488762891,200,9,তথ্য প্রযুক্তি,over_fetch,0.8,1.0,10,100,0.04708640753726689,4.553664999548346,4.830526595469564
uncorrelated,0.2002136488762891,200,9,তথ্য প্রযুক্তি,iterative,0.8,1.0,10,80,0.04708640753726689,17.61236001038924,18.224323127651587
uncorrelated,0.2002136488762891,200,10,মোবাইল ইন্টারনেট,pre_filter,1.0,1.0,10,10,-0.0005338370565046054,977.3351110052317,1011.3607486127876
uncorrelated,0.2002136488762891,200,10,মোবাইল ইন্টারনেট,post_filter,0.2,0.2,2,10,-0.0005338370565046054,5.211061972659081,6.847864098381251
uncorrelated,0.2002136488762891,200,10,মোবাইল ইন্টারনেট,over_fetch,1.0,1.0,10,100,-0.0005338370565046054,5.900489981286228,6.174230418400839
uncorrelated,0.2002136488762891,200,10,মোবাইল ইন্টারনেট,iterative,1.0,1.0,10,40,-0.0005338370565046054,15.889753005467355,16.767018131213263
uncorrelated,0.2002136488762891,200,11,সাইবার নিরাপত্তা,pre_filter,1.0,1.0,10,10,0.02385671747032052,975.0047610141337,1001.8701272958424
uncorrelated,0.2002136488762891,200,11,সাইবার নিরাপত্তা,post_filter,0.1,0.1,1,10,0.02385671747032052,4.218760994262993,5.018991505494341
uncorrelated,0.2002136488762891,200,11,সাইবার নিরাপত্তা,over_fetch,0.9,1.0,10,100,0.02385671747032052,4.519560025073588,4.957512632245198
uncorrelated,0.2002136488762891,200,11,সাইবার নিরাপত্তা,iterative,0.9,1.0,10,80,0.02385671747032052,17.915625008754432,18.023045384325087
uncorrelated,0.2002136488762891,200,12,বাংলাদেশ ক্রিকেট দল,pre_filter,1.0,1.0,10,10,0.09037964003449568,966.687026026193,971.6524816525634
uncorrelated,0.2002136488762891,200,12,বাংলাদেশ ক্রিকেট দল,post_filter,0.2,0.2,2,10,0.09037964003449568,5.296254006680101,6.6409467021003366
uncorrelated,0.2002136488762891,200,12,বাংলাদেশ ক্রিকেট দল,over_fetch,1.0,1.0,10,100,0.09037964003449568,5.8973029954358935,6.598130316706374
uncorrelated,0.2002136488762891,200,12,বাংলাদেশ ক্রিকেট দল,iterative,1.0,1.0,10,80,0.09037964003449568,21.77642600145191,22.364891867619008
uncorrelated,0.2002136488762891,200,13,ফুটবল ম্যাচ,pre_filter,1.0,1.0,10,10,-0.05316392227377941,959.4537980156019,976.6010317951441
uncorrelated,0.2002136488762891,200,13,ফুটবল ম্যাচ,post_filter,0.3,0.3,3,10,-0.05316392227377941,4.325192014221102,6.9305390294175595
uncorrelated,0.2002136488762891,200,13,ফুটবল ম্যাচ,over_fetch,0.9,1.0,10,100,-0.05316392227377941,4.681176971644163,4.933250817703083
uncorrelated,0.2002136488762891,200,13,ফুটবল ম্যাচ,iterative,0.9,1.0,10,40,-0.05316392227377941,13.31458002096042,13.45825872849673
uncorrelated,0.2002136488762891,200,14,বিশ্বকাপ ক্রিকেট,pre_filter,1.0,1.0,10,10,0.04708640753726689,1001.5082290046848,1006.6934224043507
uncorrelated,0.2002136488762891,200,14,বিশ্বকাপ ক্রিকেট,post_filter,0.3,0.3,3,10,0.04708640753726689,5.03414700506255,5.281439970713109
uncorrelated,0.2002136488762891,200,14,বিশ্বকাপ ক্রিকেট,over_fetch,1.0,1.0,10,100,0.04708640753726689,5.148682976141572,5.286960804369301
uncorrelated,0.2002136488762891,200,14,বিশ্বকাপ ক্রিকেট,iterative,1.0,1.0,10,40,0.04708640753726689,14.015117951203138,14.409291878109798
uncorrelated,0.2002136488762891,200,15,খেলোয়াড় নির্বাচন,pre_filter,1.0,1.0,10,10,-0.0005338370565046054,990.41461100569,1007.0688698033337
uncorrelated,0.2002136488762891,200,15,খেলোয়াড় নির্বাচন,post_filter,0.1,0.1,1,10,-0.0005338370565046054,4.2972799856215715,4.919828922720626
uncorrelated,0.2002136488762891,200,15,খেলোয়াড় নির্বাচন,over_fetch,1.0,1.0,10,100,-0.0005338370565046054,6.835332955233753,7.15494278119877
uncorrelated,0.2002136488762891,200,15,খেলোয়াড় নির্বাচন,iterative,1.0,1.0,10,80,-0.0005338370565046054,23.27221300220117,24.22194790560752
uncorrelated,0.2002136488762891,200,16,শেয়ার বাজার,pre_filter,1.0,1.0,10,10,-0.0005338370565046054,1039.7614800021984,1041.8871629692148
uncorrelated,0.2002136488762891,200,16,শেয়ার বাজার,post_filter,0.2,0.2,2,10,-0.0005338370565046054,4.98810998396948,5.136503773974255
uncorrelated,0.2002136488762891,200,16,শেয়ার বাজার,over_fetch,0.9,1.0,10,100,-0.0005338370565046054,4.730429966002703,5.069023492978886
uncorrelated,0.2002136488762891,200,16,শেয়ার বাজার,iterative,0.9,1.0,10,40,-0.0005338370565046054,13.561868981923908,13.810370670398697
uncorrelated,0.2002136488762891,200,17,ব্যাংক ঋণ,pre_filter,1.0,1.0,10,10,0.09037964003449568,1013.3989059831947,1014.1433220822364
uncorrelated,0.2002136488762891,200,17,ব্যাংক ঋণ,post_filter,0.1,0.1,1,10,0.09037964003449568,4.636341996956617,5.3442298143636435
uncorrelated,0.2002136488762891,200,17,ব্যাংক ঋণ,over_fetch,1.0,1.0,10,100,0.09037964003449568,4.903178021777421,5.262149317422882
uncorrelated,0.2002136488762891,200,17,ব্যাংক ঋণ,iterative,1.0,1.0,10,80,0.09037964003449568,19.187798025086522,19.658182992134243
uncorrelated,0.2002136488762891,200,18,অর্থনৈতিক প্রবৃদ্ধি,pre_filter,1.0,1.0,10,10,-0.026174504417520155,988.2666049525142,1084.1332000680268
uncorrelated,0.2002136488762891,200,18,অর্থনৈতিক প্রবৃদ্ধি,post_filter,0.2,0.2,2,10,-0.026174504417520155,5.703636037651449,6.3961761188693345
uncorrelated,0.2002136488762891,200,18,অর্থনৈতিক প্রবৃদ্ধি,over_fetch,1.0,1.0,10,100,-0.026174504417520155,6.340964988339692,6.631892675068229
uncorrelated,0.2002136488762891,200,18,অর্থনৈতিক প্রবৃদ্ধি,iterative,1.0,1.0,10,40,-0.026174504417520155,17.82967202598229,18.170942104188725
uncorrelated,0.2002136488762891,200,19,বিনিয়োগ বাজার,pre_filter,1.0,1.0,10,10,-0.11163832631478096,1021.3052079780027,1061.9599476922303
uncorrelated,0.2002136488762891,200,19,বিনিয়োগ বাজার,post_filter,0.1,0.1,1,10,-0.11163832631478096,5.305791972205043,5.975779861910269
uncorrelated,0.2002136488762891,200,19,বিনিয়োগ বাজার,over_fetch,1.0,1.0,10,100,-0.11163832631478096,5.602794990409166,6.045715603977442
uncorrelated,0.2002136488762891,200,19,বিনিয়োগ বাজার,iterative,1.0,1.0,10,80,-0.11163832631478096,20.924540993291885,21.021266689058393
uncorrelated,0.09938781379678704,100,0,বিশ্ববিদ্যালয় ভর্তি,pre_filter,1.0,1.0,10,10,0.003070329081580104,589.0513409976847,592.3697885882575
uncorrelated,0.09938781379678704,100,0,বিশ্ববিদ্যালয় ভর্তি,post_filter,0.2,0.2,2,10,0.003070329081580104,4.871678014751524,5.376987491035834
uncorrelated,0.09938781379678704,100,0,বিশ্ববিদ্যালয় ভর্তি,over_fetch,1.0,1.0,10,100,0.003070329081580104,5.742890993133187,6.056919886032119
uncorrelated,0.09938781379678704,100,0,বিশ্ববিদ্যালয় ভর্তি,iterative,1.0,1.0,10,160,0.003070329081580104,28.983413008973002,29.814050917048007
uncorrelated,0.09938781379678704,100,1,শিক্ষা নীতি পরিবর্তন,pre_filter,1.0,1.0,10,10,0.09395319569712039,607.4458240182139,622.216202825075
uncorrelated,0.09938781379678704,100,1,শিক্ষা নীতি পরিবর্তন,post_filter,0.0,0.0,0,10,0.09395319569712039,4.6408509952016175,5.237945192493498
uncorrelated,0.09938781379678704,100,1,শিক্ষা নীতি পরিবর্তন,over_fetch,1.0,1.0,10,100,0.09395319569712039,4.961409023962915,5.287178448634222
uncorrelated,0.09938781379678704,100,1,শিক্ষা নীতি পরিবর্তন,iterative,1.0,1.0,10,80,0.09395319569712039,24.07826198032126,24.904912878992036
uncorrelated,0.09938781379678704,100,2,স্কুল শিক্ষার্থী,pre_filter,1.0,1.0,10,10,-0.24711935535426136,575.8812860003673,603.1251814914867
uncorrelated,0.09938781379678704,100,2,স্কুল শিক্ষার্থী,post_filter,0.1,0.1,1,10,-0.24711935535426136,4.990384040866047,5.572473426582292
uncorrelated,0.09938781379678704,100,2,স্কুল শিক্ষার্থী,over_fetch,0.6,0.6,6,100,-0.24711935535426136,5.314768990501761,5.687085533281788
uncorrelated,0.09938781379678704,100,2,স্কুল শিক্ষার্থী,iterative,1.0,1.0,10,160,-0.24711935535426136,28.054793016053736,31.147775321733207
uncorrelated,0.09938781379678704,100,3,পরীক্ষার ফলাফল,pre_filter,1.0,1.0,10,10,0.050681966685569346,583.518989966251,584.5606716233306
uncorrelated,0.09938781379678704,100,3,পরীক্ষার ফলাফল,post_filter,0.1,0.1,1,10,0.050681966685569346,6.309564982075244,6.44461446790956
uncorrelated,0.09938781379678704,100,3,পরীক্ষার ফলাফল,over_fetch,1.0,1.0,10,100,0.050681966685569346,5.884419020731002,6.180847488576546
uncorrelated,0.09938781379678704,100,3,পরীক্ষার ফলাফল,iterative,1.0,1.0,10,160,0.050681966685569346,30.327692977152765,33.652017591521144
uncorrelated,0.09938781379678704,100,4,নির্বাচন কমিশন,pre_filter,1.0,1.0,10,10,0.13345166727266547,571.7843070160598,592.9483865795191
uncorrelated,0.09938781379678704,100,4,নির্বাচন কমিশন,post_filter,0.0,0.0,0,10,0.13345166727266547,5.221080966293812,7.0668631116859615
uncorrelated,0.09938781379678704,100,4,নির্বাচন কমিশন,over_fetch,0.7,1.0,10,100,0.13345166727266547,5.457257968373597,5.880863690981641
uncorrelated,0.09938781379678704,100,4,নির্বাচন কমিশন,iterative,0.9,1.0,10,160,0.13345166727266547,26.220544008538127,27.89327049977146
uncorrelated,0.09938781379678704,100,5,রাজনৈতিক দল,pre_filter,1.0,1.0,10,10,0.050681966685569346,584.0743019944057,606.0122474737
uncorrelated,0.09938781379678704,100,5,রাজনৈতিক দল,post_filter,0.0,0.0,0,10,0.050681966685569346,5.26932196225971,5.321270012063906
uncorrelated,0.09938781379678704,100,5,রাজনৈতিক দল,over_fetch,0.9,1.0,10,100,0.050681966685569346,6.73511199420318,6.831856601638719
uncorrelated,0.09938781379678704,100,5,রাজনৈতিক দল,iterative,1.0,1.0,10,160,0.050681966685569346,31.569687998853624,31.805340386927128
uncorrelated,0.09938781379678704,100,6,সংসদ নির্বাচন,pre_filter,1.0,1.0,10,10,0.13345166727266547,582.2752499952912,611.5688405814581
uncorrelated,0.09938781379678704,100,6,সংসদ নির্বাচন,post_filter,0.1,0.1,1,10,0.13345166727266547,4.724810016341507,5.7602888031397015
uncorrelated,0.09938781379678704,100,6,সংসদ নির্বাচন,over_fetch,1.0,1.0,10,100,0.13345166727266547,5.851998052094132,6.125522393267602
uncorrelated,0.09938781379678704,100,6,সংসদ নির্বাচন,iterative,1.0,1.0,10,80,0.13345166727266547,20.126558025367558,20.32385236234404
uncorrelated,0.09938781379678704,100,7,মন্ত্রিসভার সিদ্ধান্ত,pre_filter,1.0,1.0,10,10,0.050681966685569346,572.3412809893489,579.1467300092336
uncorrelated,0.09938781379678704,100,7,মন্ত্রিসভার সিদ্ধান্ত,post_filter,0.0,0.0,0,10,0.050681966685569346,5.484420980792493,5.907701799878851
uncorrelated,0.09938781379678704,100,7,মন্ত্রিসভার সিদ্ধান্ত,over_fetch,0.7,1.0,10,100,0.050681966685569346,5.915817979257554,6.17709793150425
uncorrelated,0.09938781379678704,100,7,মন্ত্রিসভার সিদ্ধান্ত,iterative,0.7,1.0,10,160,0.050681966685569346,28.875839023385197,30.712920805672184
uncorrelated,0.09938781379678704,100,8,কৃত্রিম বুদ্ধিমত্তা,pre_filter,1.0,1.0,10,10,0.13345166727266547,568.5906289727427,572.2600298351608
uncorrelated,0.09938781379678704,100,8,কৃত্রিম বুদ্ধিমত্তা,post_filter,0.0,0.0,0,10,0.13345166727266547,4.67279099393636,5.223807931179181
uncorrelated,0.09938781379678704,100,8,কৃত্রিম বুদ্ধিমত্তা,over_fetch,0.7,1.0,10,100,0.13345166727266547,5.280323966871947,5.474208283703774
uncorrelated,0.09938781379678704,100,8,কৃত্রিম বুদ্ধিমত্তা,iterative,0.7,1.0,10,80,0.13345166727266547,20.90518397744745,23.688528512138873
uncorrelated,0.09938781379678704,100,9,তথ্য প্রযুক্তি,pre_filter,1.0,1.0,10,10,0.13345166727266547,582.3974820086733,585.5913921201136
uncorrelated,0.09938781379678704,100,9,তথ্য প্রযুক্তি,post_filter,0.2,0.2,2,10,0.13345166727266547,5.039626033976674,5.054008855950087
uncorrelated,0.09938781379678704,100,9,তথ্য প্রযুক্তি,over_fetch,0.9,1.0,10,100,0.13345166727266547,5.080283968709409,6.591045582899824
uncorrelated,0.09938781379678704,100,9,তথ্য প্রযুক্তি,iterative,0.9,1.0,10,80,0.13345166727266547,20.438980020117015,25.310584576800466
uncorrelated,0.09938781379678704,100,10,মোবাইল ইন্টারনেট,pre_filter,1.0,1.0,10,10,0.09395319569712039,579.182002984453,599.5909637014847
uncorrelated,0.09938781379678704,100,10,মোবাইল ইন্টারনেট,post_filter,0.2,0.2,2,10,0.09395319569712039,4.539908957667649,5.89418756426312
uncorrelated,0.09938781379678704,100,10,মোবাইল ইন্টারনেট,over_fetch,1.0,1.0,10,100,0.09395319569712039,4.777149006258696,5.137255159206688
uncorrelated,0.09938781379678704,100,10,মোবাইল ইন্টারনেট,iterative,1.0,1.0,10,160,0.09395319569712039,30.62458598287776,34.75799706066027
